link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201507BA,,-1,,,202513,2197,"LINESTRING (-112.369677 33.638613, -112.369604 33.631012)",,9,3,0,0.523880,20.000000,99999.000000,45.000000,17.000000,0.000000,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,17.000000, 0.000000,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,17.000000, 0.000000,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,17.000000, 20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,-nan(ind),20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,-nan(ind),20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,-nan(ind),1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,-nan(ind),1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201508AB,,-1,,,202729,202744,"LINESTRING (-112.395690 33.638703, -112.395584 33.631308)",,3,3,0,0.509700,39.000000,700.000000,45.000000,33.150002,0.453109,38.999999, 38.999996,7.750000,7.750000, 0.000000,0.080442,0.000115,33.150002, 0.453109,38.999999, 38.999996,7.750000,7.750000, 0.000000,0.080442,0.000115,33.150002, 0.453109,38.999999, 38.999996,7.750000,7.750000, 0.000000,0.080442,0.000115,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.573,37.641,37.490,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.767,38.534,38.301,38.068,37.835,37.602,37.369,31.425,37.561,38.041,38.520,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.948,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201508BA,,-1,,,202744,202729,"LINESTRING (-112.392378 33.631354, -112.392484 33.638749)",,3,3,0,0.509700,39.000000,700.000000,45.000000,33.150002,0.260432,39.000000, 38.999998,7.750000,7.750000, 0.000000,0.046235,0.000066,33.150002, 0.260432,39.000000, 38.999998,7.750000,7.750000, 0.000000,0.046235,0.000066,33.150002, 0.260432,39.000000, 38.999998,7.750000,7.750000, 0.000000,0.046235,0.000066,33.150002, 39.000,38.513,39.000,39.000,39.000,39.000,38.513,39.000,39.000,38.654,37.900,37.688,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.811,38.623,38.434,38.246,38.057,37.869,37.680,31.745,37.842,38.228,38.614,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.958,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201509AB,,-1,,,202509,202508,"LINESTRING (-112.381029 33.637046, -112.376824 33.637013)",,2,3,0,0.242420,39.000000,900.000000,45.000000,33.150002,2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.759,38.233,37.940,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.869,38.737,38.606,38.474,38.343,38.211,38.080,32.164,38.198,38.465,38.733,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201509BA,,-1,,,202508,202509,"LINESTRING (-112.376798 33.640219, -112.381003 33.640252)",,2,3,0,0.242420,39.000000,900.000000,45.000000,33.150002,1.820727,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.218766,0.000243,33.150002, 1.820727,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.218766,0.000243,33.150002, 1.820727,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.218766,0.000243,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.660,37.919,37.701,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.815,38.629,38.444,38.259,38.073,37.888,37.703,31.772,37.860,38.240,38.620,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.958,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201512AB,,-1,,,637,202744,"LINESTRING (-112.385318 33.632879, -112.393971 33.632934)",,9,3,0,0.498880,20.000000,99999.000000,45.000000,17.000000,6.375727,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.251534,0.000003,17.000000, 6.375727,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.251534,0.000003,17.000000, 6.375727,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.251534,0.000003,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201512BA,,-1,,,202744,637,"LINESTRING (-112.393991 33.629728, -112.385338 33.629673)",,9,3,0,0.498880,20.000000,99999.000000,45.000000,17.000000,7.005690,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.276388,0.000003,17.000000, 7.005690,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.276388,0.000003,17.000000, 7.005690,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.276388,0.000003,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201514AB,,-1,,,202744,202728,"LINESTRING (-112.395584 33.631319, -112.395529 33.624090)",,3,3,0,0.498230,39.000000,700.000000,45.000000,33.150002,6.117798,38.999952, 38.999631,7.749991,7.750009, 0.000018,1.086114,0.001552,33.150002, 6.117798,38.999952, 38.999631,7.749991,7.750009, 0.000018,1.086114,0.001552,33.150002, 6.117798,38.999952, 38.999631,7.749991,7.750009, 0.000018,1.086114,0.001552,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,38.793,38.341,38.022,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.887,38.774,38.661,38.548,38.435,38.322,38.209,32.299,38.313,38.542,38.771,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.974,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201514BA,,-1,,,202728,202744,"LINESTRING (-112.392323 33.624114, -112.392378 33.631343)",,3,3,0,0.498230,39.000000,700.000000,45.000000,33.150002,6.565225,38.999946, 38.999584,7.749990,7.750010, 0.000020,1.165547,0.001665,33.150002, 6.565225,38.999946, 38.999584,7.749990,7.750010, 0.000020,1.165547,0.001665,33.150002, 6.565225,38.999946, 38.999584,7.749990,7.750010, 0.000020,1.165547,0.001665,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,38.758,38.230,37.938,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,38.868,38.736,38.604,38.472,38.340,38.208,38.076,32.158,38.195,38.463,38.732,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201517AB,,-1,,,202729,202511,"LINESTRING (-112.394087 33.637123, -112.385342 33.637117)",,2,3,0,0.504120,39.000000,900.000000,45.000000,33.150002,2.312739,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.277883,0.000309,33.150002, 2.312739,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.277883,0.000309,33.150002, 2.312739,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.277883,0.000309,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.791,38.334,38.016,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.886,38.772,38.657,38.543,38.429,38.315,38.200,32.291,38.304,38.536,38.768,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.974,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201517BA,,-1,,,202511,202729,"LINESTRING (-112.385342 33.640323, -112.394087 33.640329)",,2,3,0,0.504120,39.000000,900.000000,45.000000,33.150002,1.800374,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.216321,0.000240,33.150002, 1.800374,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.216321,0.000240,33.150002, 1.800374,38.999998, 38.999984,7.750000,7.750000, 0.000001,0.216321,0.000240,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.692,38.020,37.779,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.832,38.664,38.496,38.328,38.160,37.992,37.824,31.898,37.970,38.313,38.657,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.962,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201518AB,,-1,,,202729,202514,"LINESTRING (-112.392746 33.637847, -112.387399 33.646005)",,3,3,0,0.674460,39.000000,700.000000,45.000000,33.150002,2.214239,38.999996, 38.999967,7.749999,7.750001, 0.000002,0.262068,0.000374,33.150002, 2.214239,38.999996, 38.999967,7.749999,7.750001, 0.000002,0.262068,0.000374,33.150002, 2.214239,38.999996, 38.999967,7.749999,7.750001, 0.000002,0.262068,0.000374,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.917,38.737,38.317,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.955,38.910,38.865,38.819,38.774,38.729,38.684,32.806,38.728,38.818,38.909,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.990,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201518BA,,-1,,,202514,202729,"LINESTRING (-112.390081 33.647763, -112.395428 33.639605)",,3,3,0,0.674460,39.000000,700.000000,45.000000,33.150002,2.042587,38.999996, 38.999971,7.749999,7.750001, 0.000001,0.241752,0.000345,33.150002, 2.042587,38.999996, 38.999971,7.749999,7.750001, 0.000001,0.241752,0.000345,33.150002, 2.042587,38.999996, 38.999971,7.749999,7.750001, 0.000001,0.241752,0.000345,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.896,38.669,38.267,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.943,38.887,38.830,38.773,38.716,38.660,38.603,32.719,38.657,38.772,38.886,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.987,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201519AB,,-1,,,625,202514,"LINESTRING (-112.393148 33.649723, -112.389978 33.645866)",,9,3,0,0.322570,20.000000,99999.000000,45.000000,17.000000,1.372274,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.054139,0.000001,17.000000, 1.372274,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.054139,0.000001,17.000000, 1.372274,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.054139,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201519BA,,-1,,,202514,625,"LINESTRING (-112.387502 33.647902, -112.390672 33.651759)",,9,3,0,0.322570,20.000000,99999.000000,45.000000,17.000000,1.534848,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.060553,0.000001,17.000000, 1.534848,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.060553,0.000001,17.000000, 1.534848,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.060553,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201520AB,,-1,,,202511,202509,"LINESTRING (-112.385368 33.637117, -112.381042 33.637046)",,2,3,0,0.249430,39.000000,900.000000,45.000000,33.150002,2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 2.316269,38.999997, 38.999976,7.749999,7.750001, 0.000001,0.278307,0.000309,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.759,38.233,37.940,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.869,38.737,38.606,38.474,38.343,38.211,38.080,32.164,38.198,38.465,38.733,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
